longitude,latitude,id,name,name_kana,ofc_cd,sys_id,sys_cam_id,pause,date_type,cam_kind,own_cd
142.279809444,43.792930556,100257123,江丹別川 1.7Kp,,81,1,257123,0,2,4,257
142.490069444,43.774,100257127,ペーパン川 3.0Kp,,81,1,257127,0,2,4,257
142.489651667,43.745486111,100257128,倉沼川 5.2Kp,,81,1,257128,0,2,4,257
142.325523333,43.791636111,100257130,ウッペツ川 1.3Kp,,81,1,257130,0,2,4,257
142.252402778,43.876802778,100257131,江丹別川 13.9Kp,,81,1,257131,0,2,4,257
142.319707222,43.745722222,100257132,伊野川 5.4Kp,,81,1,257132,0,2,4,257
142.427067778,43.758366667,100257147,愛宕新川 1.6Kp,,81,1,257147,0,2,4,257
142.352102778,43.704480556,100257159,雨紛川 2.0Kp,,81,1,257159,0,2,4,257
142.393511111,43.679569444,100257161,十五号川 0.3Kp,,81,1,257161,0,2,4,257
142.314605556,43.775033333,100257163,神居川 1.7Kp,,81,1,257163,0,2,4,257
142.385535,43.768358333,100257164,基北川 0.6Kp,,81,1,257164,0,2,4,257
142.422255556,43.749336111,100257165,小股川 4.1Kp,,81,1,257165,0,2,4,257
142.423021111,43.757611111,100257166,ポンウシベツ川 3.1Kp,,81,1,257166,0,2,4,257
142.400827778,43.737588889,100257167,東光川 2.2Kp,,81,1,257167,0,2,4,257
142.33482778,43.78625,100257168,オホーツナイ川 1.7Kp,,81,1,257168,0,2,4,257
142.425643333,43.765188889,100257169,難波田川 1.4Kp,,81,1,257169,0,2,4,257
142.418730556,43.732641667,100257170,アイヌ川 1.8Kp,,81,1,257170,0,2,4,257
142.40365,43.784836111,100257171,永山二号川 1.7Kp,,81,1,257171,0,2,4,257
142.355372222,43.75145,100257172,南校川 0.7Kp,,81,1,257172,0,2,4,257
142.336722222,43.780719444,100257175,近文オホーツナイ川 0.2Kp,,81,1,257175,0,2,4,257
142.580925,43.7402,100257176,ペーパン川 11.4Kp,,81,1,257176,0,2,4,257
142.338713889,43.776411111,100257178,栄川 0.7Kp,,81,1,257178,0,2,4,257
142.372080556,43.721816667,100257180,五号川 1.3Kp,,81,1,257180,0,2,4,257
142.450238889,43.645094444,100257189,千代ケ岡川 0.2Kp,,81,1,257189,0,2,4,257
142.436013889,43.789158333,100257191,永山3号川 0.3Kp,,81,1,257191,0,2,4,257
142.236701111,43.887122222,100257192,西里川 0.7Kp,,81,1,257192,0,2,4,257
142.432333333,43.76215,100257207,難波田川分水路 0.4Kp,,81,1,257207,0,2,4,257
142.431494444,43.754577778,100257208,ポンウシベツ川分水路 0.3Kp,,81,1,257208,0,2,4,257
142.2751767,43.7684498,120736093,石狩川KP149.1右岸カメラ,いしかりがわKP149.1うがんかめら,81,1,20736093,0,2,4,23297
142.2833374,43.7798322,120736094,石狩川KP150.4右岸カメラ,いしかりがわKP150.4うがんかめら,81,1,20736094,0,2,4,23297
142.2843292,43.7805313,120736095,石狩川KP150.8右岸カメラ,いしかりがわKP150.8うがんかめら,81,1,20736095,0,2,4,23297
142.3160891,43.7863339,120736096,石狩川KP153.6左岸カメラ,いしかりがわKP153.6さがんかめら,81,1,20736096,0,2,4,23297
142.3341385,43.7779438,120736097,石狩川KP155.2左岸カメラ,いしかりがわKP155.2さがんかめら,81,1,20736097,0,2,4,23297
142.3668431,43.7794063,120736098,石狩川KP157.8左岸カメラ,いしかりがわKP157.8さがんかめら,81,1,20736098,0,2,4,23297
142.4032475,43.8021894,120736099,石狩川KP161.3左岸カメラ,いしかりがわKP161.3さがんかめら,81,1,20736099,0,2,4,23297
142.3297376,43.7737336,120736102,忠別川KP1.2左岸カメラ,ちゅうべつがわKP1.2さがんかめら,81,1,20736102,0,2,4,23297
142.3578278,43.7596424,120736103,忠別川KP3.3左岸カメラ,ちゅうべつがわKP3.3さがんかめら,81,1,20736103,0,2,4,23297
142.3694626,43.7526033,120736104,忠別川KP5.2右岸カメラ,ちゅうべつがわKP5.2うがんかめら,81,1,20736104,0,2,4,23297
142.1733222,43.7229722,120736162,石狩川KP135.5左岸上流カメラ,いしかりがわKP132.5さがんじょうりゅうかめら,81,1,20736162,0,2,4,20737
142.1738888,43.7219444,120736163,石狩川KP135.5左岸下流カメラ,いしかりがわKP132.5さがんかりゅうかめら,81,1,20736163,0,2,4,20737
142.3803935,43.6789142,120736375,美瑛川KP11.4右岸カメラ,びえいがわKP11.4うがんかめら,81,1,20736375,0,2,4,23297
142.4594611,43.6293214,120736388,辺別川KP7.6右岸カメラ,べべつがわKP7.6うがんかめら,81,1,20736388,0,2,4,23297
142.4695902,43.6233354,120736389,辺別川KP8.6右岸カメラ,べべつがわKP8.6うがんかめら,81,1,20736389,0,2,4,23297
142.4010506,43.7727066,120736391,牛朱別川KP3.6左岸カメラ,うしゅべつがわKP3.6さがんかめら,81,1,20736391,0,2,4,23297
142.4209695,43.7776121,120736392,牛朱別川KP5.4右岸カメラ,うしゅべつがわKP5.4うがんかめら,81,1,20736392,0,2,4,23297
142.434502,43.7847271,120736393,牛朱別川KP6.8左岸カメラ,うしゅべつがわKP6.8さがんかめら,81,1,20736393,0,2,4,23297
142.455903611,43.632263694,120736474,辺別川KP7.2右岸カメラ,べべつがわKP7.2うがんかめら,81,1,20736474,0,2,4,23297
142.2747194,43.7638889,223297008,石狩川　148.5kp　伊納大橋水位観測所,いしかりがわ　148.5kp　いのうおおはしすいいかんそくしょ,81,2,23297008,0,0,2,23297
142.3566667,43.7766667,223297009,石狩川　157.0kp　旭橋水位観測所,いしかりがわ　157.0kp　あさひばしすいいかんそくしょ,81,2,23297009,0,0,2,23297
142.3709194,43.7757083,223297014,牛朱別川　1.1kp　中央橋水位観測所,うしゅべつがわ　1.1kp　ちゅうおうばしすいいかんそくしょ,81,2,23297014,0,0,2,23297
142.3794417,43.6805556,223297015,美瑛川　11.1kp　西神楽水位観測所,びえいがわ　11.1kp　にしかぐらすいいかんそくしょ,81,2,23297015,0,0,2,23297
142.4036083,43.6652778,223297017,辺別川　1.0kp　18号水位観測所,べべつがわ　1.0kp　18ごうすいいかんそくしょ,81,2,23297017,0,0,2,23297
142.3775,43.74861111,223297024,忠別川　6.0kp　大正橋水位観測所,ちゅうべつがわ　6.0kp　たいしょうばしすいいかんそくしょ,81,2,23297024,0,0,2,23297
142.4191667,43.81416667,223297026,石狩川　163.9kp　永山水位観測所,いしかりがわ　163.9kp　ながやますいいかんそくしょ,81,2,23297026,0,0,2,23297
142.4869444,43.8044444,223297027,牛朱別川　11.8kp　鹿島橋水位観測所,うしゅべつがわ　11.8kp　かしまばしすいいかんそくしょ,81,2,23297027,0,0,2,23297
142.4658333,43.80833333,223297028,永山新川　4.3kp　北永水位観測所,ながやましんかわ　4.3kp　ほくえいすいいかんそくしょ,81,2,23297028,0,0,2,23297
142.3436111,43.7775,223297030,石狩川　KP156.0　旭西橋上流左岸,いしかりがわ　KP156.0　きょくせいばしじょうりゅうさがん,81,2,23297038,0,0,2,23297
142.3641667,43.7247222,223297031,美瑛川　KP5.6　雨紛大橋上流,びえいがわ　KP5.6　うぶんおおはしじょうりゅう,81,2,23297069,0,0,2,23297
142.3583333,43.7338889,223297032,美瑛川　KP4.4　雨紛大橋下流,びえいがわ　KP4.4　うぶんおおはしかりゅう,81,2,23297067,0,0,2,23297
142.3491667,43.7447222,223297033,美瑛川　KP2.9　平成大橋上流,びえいがわ　KP2.9　へいせいおおはしじょうりゅう,81,2,23297065,0,0,2,23297
142.3394444,43.7591667,223297034,美瑛川　KP1.1　両神橋上流,びえいがわ　KP1.1　りょうじんばしじょうりゅう,81,2,23297062,0,0,2,23297
142.3327778,43.77,223297035,忠別川　KP1.6　旭川大橋上流,ちゅうべつがわ　KP1.6　あさひかわおおはしじょうりゅう,81,2,23297049,0,0,2,23297
142.3233831,43.7818061,223297036,石狩川　KP154.7　忠別川左岸合流点,いしかりがわ　KP154.7　ちゅうべつがわさがんごうりゅうてん,81,2,23297034,0,0,2,23297
142.3155556,43.7863889,223297037,石狩川　KP153.6　近文大橋上流左岸,いしかりがわ　KP153.6　ちかぶみおおはしじょうりゅうさがん,81,2,23297031,0,0,2,23297
142.45178,43.8201531,223297038,永山新川　KP2.5　牛朱別大橋,ながやましんかわ　KP2.5　うしゅべつおおはし,81,2,23297091,0,0,2,23297
142.43139,43.821017,223297039,永山新川　KP0.3　永山樋門上流,ながやましんかわ　KP0.3　ながやまひもんじょうりゅう,81,2,23297089,0,0,2,23297
142.3358333,43.7652778,223297040,美瑛川　KP0.2　神居第２樋門,びえいがわ　KP0.2　かむいだい２ひもん,81,2,23297064,0,0,2,23297
142.3425,43.7544444,223297041,美瑛川　KP1.6　雨紛零号樋門,びえいがわ　KP1.6　うぶんぜろごうひもん,81,2,23297063,0,0,2,23297
142.3525,43.7377778,223297042,美瑛川　KP3.8　雨紛四号樋門,びえいがわ　KP3.8　うぶん４ごうひもん,81,2,23297066,0,0,2,23297
142.3605556,43.7272222,223297043,美瑛川　KP5.2　雨紛六号樋門,びえいがわ　KP5.2　うぶん６ごうひもん,81,2,23297068,0,0,2,23297
142.3716667,43.7505556,223297044,忠別川　KP5.5　南町樋門,ちゅうべつがわ　KP5.5　みなみまちひもん,81,2,23297053,0,0,2,23297
142.3513889,43.7630556,223297045,忠別川　KP3.3　神楽樋門,ちゅうべつがわ　KP3.3　かぐらひもん,81,2,23297052,0,0,2,23297
142.4002778,43.7358333,223297046,忠別川　KP8.4　ツインハープ橋上流,ちゅうべつがわ　KP8.4　ついんはーぷきょうじょうりゅう,81,2,23297055,0,0,2,23297
142.3897222,43.7419444,223297047,忠別川　KP7.4　緑東大橋上流,ちゅうべつがわ　KP7.4　りょくとうおおはしじょうりゅう,81,2,23297054,0,0,2,23297
142.4108333,43.7291667,223297048,忠別川　KP9.6　取水堰上流,ちゅうべつがわ　KP9.6　しゅすいぜきじょうりゅう,81,2,23297056,0,0,2,23297
142.3358333,43.7716667,223297049,忠別川　KP1.7　旭川大橋上流,ちゅうべつがわ　KP1.7　あさひかわおおはしじょうりゅう,81,2,23297050,0,0,2,23297
142.4455556,43.8316667,223297050,石狩川　KP166.8　永山床止上流左岸,いしかりがわ　KP166.8　ながやまとこどめじょうりゅうさがん,81,2,23297044,0,0,2,23297
142.415,43.7755556,223297051,牛朱別川　KP4.8　豊永橋上流,うしゅべつがわ　KP4.8　ほうえいばしじょうりゅう,81,2,23297082,0,0,2,23297
142.4258333,43.7797222,223297052,牛朱別川　KP6.0　功橋,うしゅべつがわ　KP6.0　いさおばし,81,2,23297084,0,0,2,23297
142.4427778,43.7886111,223297053,牛朱別川　KP7.5　旭永橋水位観測所,うしゅべつがわ　KP7.5　きょくえいばしすいいかんそくしょ,81,2,23297085,0,0,2,23297
142.457118,43.789801,223297054,牛朱別川　KP8.8　峰観橋上流,うしゅべつがわ　KP8.8　ほうかんばしじょうりゅう,81,2,23297086,0,0,2,23297
142.4638889,43.7933333,223297055,牛朱別川　KP9.6　米飯川合流部,うしゅべつがわ　KP9.6　ぺーぱんがわごうりゅうぶ,81,2,23297087,0,0,2,23297
142.369061,43.70211,223297056,美瑛川　KP8.5　雨紛頭首工上流,びえいがわ　KP8.5　うぶんとうしゅこうじょうりゅう,81,2,23297070,0,0,2,23297
142.3105556,43.7861111,223297057,石狩川　KP152.9　神居川水門,いしかりがわ　KP152.9　かむいがわすいもん,81,2,23297030,0,0,2,23297
142.3616667,43.7772222,223297064,牛朱別川　KP0.1　旭橋上流左岸,うしゅべつがわ　KP0.1　あさひばしじょうりゅうさがん,81,2,23297040,0,0,2,23297
142.4325,43.8288889,223297065,石狩川　KP165.6　永山床止右岸,いしかりがわ　KP165.6　ながやまとこどめうがん,81,2,23297043,0,0,2,23297
142.4255556,43.8205556,223297066,石狩川　KP164.8　永山橋上流右岸,いしかりがわ　KP164.8　ながやまばしじょうりゅううがん,81,2,23297042,0,0,2,23297
142.4405556,43.8277778,223297067,永山新川　KP1.3　辰永橋下流,ながやましんかわ　KP1.3　しんえいばしかりゅう,81,2,23297090,0,0,2,23297
142.4069444,43.7755556,223297068,牛朱別川　KP4.2　第２新星樋門,うしゅべつがわ　KP4.2　だい２しんせいひもん,81,2,23297081,0,0,2,23297
142.4208333,43.7755556,223297069,牛朱別川　KP5.2　愛宕放水路合流点,うしゅべつがわ　KP5.2　あたごほうすいろごうりゅうてん,81,2,23297083,0,0,2,23297
142.400904,43.772705,223297070,牛朱別川　KP3.6　愛宕樋門,うしゅべつがわ　KP3.6　あたごひもん,81,2,23297080,0,0,2,23297
142.3955556,43.7711111,223297071,牛朱別川　KP3.2　ポンウシベツ川合流点,うしゅべつがわ　KP3.2　ぽんうしべつがわごうりゅうてん,81,2,23297079,0,0,2,23297
142.3841667,43.7716667,223297072,牛朱別川　KP2.2　境橋上流,うしゅべつがわ　KP2.2　さかいばしじょうりゅう,81,2,23297077,0,0,2,23297
142.3947222,43.7725,223297073,牛朱別川　KP3.1　新星１号樋門,うしゅべつがわ　KP3.1　しんせい１ごうひもん,81,2,23297078,0,0,2,23297
142.4330556,43.7205556,223297074,忠別川　KP11.6　東聖橋下流,ちゅうべつがわ　KP11.6　とうせいばしかりゅう,81,2,23297058,0,0,2,23297
142.4605556,43.7061111,223297075,忠別川　KP14.4　東神楽橋上流,ちゅうべつがわ　KP14.4　ひがしかぐらばしじょうりゅう,81,2,23297059,0,0,2,23297
142.4780556,43.8052778,223297078,永山新川　KP5.4　分流樋門（対岸）,ながやましんかわ　KP5.4　ぶんりゅうひもん（たいがん）,81,2,23297088,0,0,2,23297
142.3477778,43.7658333,223297079,忠別川　KP3.0　忠別橋下流,ちゅうべつがわ　KP3.0　ちゅうべつばしかりゅう,81,2,23297051,0,0,2,23297
142.4177778,43.8169444,223297080,石狩川　KP163.8　永山橋下流右岸,いしかりがわ　KP163.8　ながやまばしかりゅううがん,81,2,23297041,0,0,2,23297
142.3513889,43.7772222,223297084,石狩川　KP156.6　新橋下流左岸,いしかりがわ　KP156.6　しんばしかりゅうさがん,81,2,23297039,0,0,2,23297
142.3325,43.7769444,223297085,石狩川　KP155.2　忠別川右岸合流点,いしかりがわ　KP155.2　ちゅうべつがわうがんごうりゅうてん,81,2,23297035,0,0,2,23297
142.3366667,43.7777778,223297086,石狩川　KP155.4　栄川合流点,いしかりがわ　KP155.4　さかえがわごうりゅうてん,81,2,23297037,0,0,2,23297
142.4555556,43.8161111,223297088,永山新川　KP3.1　永山新川管理センター,ながやましんかわ　KP3.1　ながやましんかわかんりせんたー,81,2,23297092,0,0,2,23297
142.3272222,43.7833333,223297089,石狩川　KP154.4　オホーツナイ２号樋門,いしかりがわ　KP154.4　おほーつない2ごうひもん,81,2,23297033,0,0,2,23297
142.3355556,43.7802778,223297090,石狩川　KP155.2　大町樋門,いしかりがわ　KP155.2　おおまちひもん,81,2,23297036,0,0,2,23297
142.3186111,43.79,223297091,石狩川　KP153.6　オホーツナイ１号樋門,いしかりがわ　KP153.6　おほーつない1ごうひもん,81,2,23297032,0,0,2,23297
142.4152778,43.728282,223297092,忠別川　KP9.9　千代田防災ＳＴ,ちゅうべつがわ　KP9.9　ちよだぼうさいすてーしょん,81,2,23297057,0,0,2,23297
142.3719631,43.7820419,223297116,石狩川　KP158.2　金星樋門,いしかりがわ　KP158.2　きんせいひもん,81,2,23297116,0,0,2,23297
142.3725,43.7822222,223297117,石狩川　KP158.3　金星橋上流左岸,いしかりがわ　KP158.3　きんせいばしじょうりゅうさがん,81,2,23297117,0,0,2,23297
142.3783333,43.7875,223297118,石狩川　KP159.1　東三条樋門,いしかりがわ　KP159.1　ひがし３じょうひもん,81,2,23297118,0,0,2,23297
142.3791667,43.7877778,223297119,石狩川　KP159.1　花咲大橋下流左岸,いしかりがわ　KP159.1　はなさきおおはしかりゅうさがん,81,2,23297119,0,0,2,23297
142.3822222,43.7911111,223297120,石狩川　KP159.5　花咲大橋上流左岸,いしかりがわ　KP159.5　はなさきおおはしじょうりゅうさがん,81,2,23297120,0,0,2,23297
142.3955556,43.7952778,223297121,石狩川　KP160.9　秋月橋下流左岸,いしかりがわ　KP160.9　あきつきばしかりゅうさがん,81,2,23297121,0,0,2,23297
142.3963889,43.7961111,223297122,石狩川　KP161.0　南永山２丁目樋門,いしかりがわ　KP161.0　みなみながやま２ちょうめひもん,81,2,23297122,0,0,2,23297
142.4008333,43.7988889,223297123,石狩川　KP161.4　南永山３丁目樋門下流,いしかりがわ　KP161.4　みなみながやま３ちょうめひもんかりゅう,81,2,23297123,0,0,2,23297
142.412022,43.811748,223297124,石狩川　KP163.1　永山６丁目樋門下流,いしかりがわ　KP163.1　ながやま６ちょうめひもんかりゅう,81,2,23297124,0,0,2,23297
142.4316667,43.8205556,223297125,石狩川　KP165.0　永山樋門,いしかりがわ　KP165.0　ながやまひもん,81,2,23297125,0,0,2,23297
142.43,43.8272222,223297126,石狩川　KP165.6　永山床止下流右岸,いしかりがわ　KP165.6　ながやまとこどめかりゅううがん,81,2,23297126,0,0,2,23297
142.3502778,43.7633333,223297129,忠別川　KP3.2　忠別橋上流,ちゅうべつがわ　KP3.2　ちゅうべつばしじょうりゅう,81,2,23297129,0,0,2,23297
141.669129,43.934068,100081007,留萌川KP3.2右岸カメラ,るもいがわKP3.2うがんかめら,81,1,81007,0,2,4,23317
141.657661111,43.939611111,100257408,高砂川 0.0Kp,,81,1,257408,0,2,4,257
141.6590913,43.9417672,120736046,留萌川KP2.0左岸カメラ,るもいがわKP2.0さがんかめら,81,1,20736046,0,2,4,23317
141.6808787,43.9227486,120736047,留萌川KP5.0左岸カメラ,るもいがわKP5.0さがんかめら,81,1,20736047,0,2,4,23317
141.6993758,43.9180888,120736048,留萌川KP7.0左岸カメラ,るもいがわKP7.0さがんかめら,81,1,20736048,0,2,4,23317
141.7145183,43.8886348,120736049,留萌川KP11.8左岸カメラ,るもいがわKP11.8さがんかめら,81,1,20736049,0,2,4,23317
141.7556541,43.8599944,120736050,留萌川KP18.0左岸カメラ,るもいがわKP18.0さがんかめら,81,1,20736050,0,2,4,23317
141.7830189,43.8512423,120736051,留萌川KP22.6右岸カメラ,るもいがわKP22.6うがんかめら,81,1,20736051,0,2,4,23317
141.7126457,43.8894798,120736471,留萌川KP11.6右岸カメラ,るもいがわKP11.6うがんかめら,81,1,20736471,0,2,4,23317
141.7395206,43.8673904,120736472,留萌川KP15.6右岸カメラ,るもいがわKP15.6うがんかめら,81,1,20736472,0,2,4,23317
141.64375,43.9529361,223317013,留萌川　0.2kp　留萌橋,るもいがわ０．２ｋｐるもいばし,81,2,23317501,0,0,2,23317
141.6593611,43.9404278,223317014,留萌川　2.1kp　高砂排水機場,るもいがわ２．１ｋｐたかさごはいすいきじょう,81,2,23317502,0,0,2,23317
141.665,43.9370028,223317016,留萌川　2.7kp　川北２号樋管,るもいがわ２．７ｋｐかわきた２ごうひかん,81,2,23317504,0,0,2,23317
141.6656972,43.9365778,223317017,留萌川　2.8kp　留萌河口観測所,るもいがわ２．８ｋｐるもいかこうかんそくじょ,81,2,23317505,0,0,2,23317
141.6683417,43.934825,223317018,留萌川　3.1kp　東雲排水機場,るもいがわ３．１ｋｐしののめはいすいきじょう,81,2,23317506,0,0,2,23317
141.6737278,43.9295972,223317019,留萌川　3.8kp　東雲２号樋門,るもいがわ３．８ｋｐしののめ２ごうひもん,81,2,23317507,0,0,2,23317
141.6980639,43.9137333,223317020,留萌川　7.4kp　大和田観測所,るもいがわ７．４ｋｐおおわだかんそくじょ,81,2,23317508,0,0,2,23317
141.6979333,43.9107333,223317021,留萌川　8.6kp　大和田遊水地周囲堤　下流側,るもいがわ８．６ｋｐおおわだゆうすいちしゅういていかりゅうがわ,81,2,23317509,0,0,2,23317
141.6966222,43.9084417,223317022,留萌川　8.9kp　大和田排水樋門,るもいがわ８．９ｋｐおおわだはいすいひもん,81,2,23317510,0,0,2,23317
141.6972889,43.908125,223317023,留萌川　8.9kp　大和田排水樋門　樋門吐口,るもいがわ８．９ｋｐおおわだはいすいひもんひもんはきぐち,81,2,23317511,0,0,2,23317
141.7065583,43.9056333,223317024,留萌川　8.9kp　大和田遊水地周囲堤　上流側,るもいがわ８．９ｋｐおおわだゆうすいちしゅういていじょうりゅうがわ,81,2,23317512,0,0,2,23317
141.7001194,43.9073917,223317025,留萌川　9.2kp　大和田越流堤,るもいがわ９．２ｋｐおおわだえつりゅうてい,81,2,23317513,0,0,2,23317
141.7000611,43.9055889,223317026,留萌川　9.5kp　大和田遊水地越流堤　上流側,るもいがわ９．５ｋｐおおわだゆうすいちえつりゅうていじょうりゅうがわ,81,2,23317514,0,0,2,23317
141.7161056,43.8876528,223317027,留萌川　12kp　十六線橋水質観測所,るもいがわ１２ｋｐじゅうろくせんばしすいしつかんそくじょ,81,2,23317515,0,0,2,23317
141.7592944,43.8564306,223317028,留萌川　18.4kp　幌糠観測所,るもいがわ１８．４ｋｐほろぬかかんそくじょ,81,2,23317516,0,0,2,23317
141.7670472,43.835175,223317029,留萌ダム　鉄塔,るもいだむてっとう,81,2,23317517,0,0,2,23317
141.8063083,43.8498111,223317030,留萌川　24.8kp　峠下観測所,るもいがわ２４．８ｋｐとうげしたかんそくじょ,81,2,23317518,0,0,2,23317
141.706394444,45.393888889,100257458,ウエンナイ川 0.3Kp,,81,1,257458,0,2,4,257
141.769727778,45.392222222,100257467,声問川（旧川） 4.3Kp,,81,1,257467,0,2,4,257
141.686866667,45.394655556,100257470,クサンル川 1.0Kp,,81,1,257470,0,2,4,257
142.273344444,44.174058333,100257144,犬牛別川 13.4Kp,,81,1,257144,0,2,4,257
142.260757222,44.187458333,100257145,温根別川 2.6Kp,,81,1,257145,0,2,4,257
142.377015556,44.16525,100257149,剣淵川 4.8Kp,,81,1,257149,0,2,4,257
142.451226111,44.159872222,100257157,中士別十線川 1.4Kp,,81,1,257157,0,2,4,257
142.383977778,44.174444444,100257201,チューブス川 1.5Kp,,81,1,257201,0,2,4,257
142.373327778,44.223333333,100257215,新タヨロマ川 1.5Kp,,81,1,257215,0,2,4,257
142.530431667,44.128475,100257216,西内大部川 0.7Kp,,81,1,257216,0,2,4,257
142.614338889,44.119,100257217,朝日六線川 0.8Kp,,81,1,257217,0,2,4,257
142.3578753,44.2571419,120736418,天塩川KP166.8右岸カメラ,てしおがわKP166.8うがんかめら,81,1,20736418,0,2,4,23297
142.3618044,44.2142756,120736419,天塩川KP171.4右岸カメラ,てしおがわKP171.4うがんかめら,81,1,20736419,0,2,4,23297
142.4441443,44.1472856,120736420,天塩川KP182.8右岸カメラ,てしおがわKP182.8うがんかめら,81,1,20736420,0,2,4,23297
142.4554884,44.1374516,120736421,天塩川KP184.3右岸カメラ,てしおがわKP184.3うがんかめら,81,1,20736421,0,2,4,23297
142.5028791,44.1275179,120736422,天塩川KP188.6右岸カメラ,てしおがわKP188.6うがんかめら,81,1,20736422,0,2,4,23297
142.4155556,44.1899972,223297001,天塩川　177.2kp　九十九橋水位観測所,てしおがわ　177.2kp　つくもばしすいいかんそくしょ,81,2,23297001,0,0,2,23297
142.7077778,44.1116667,223297002,岩尾内ダム　堤体,いわおないだむ　ていたい,81,2,23297002,0,0,2,23297
142.5355556,44.12055555,223297022,天塩川　191.4kp　剣和水位観測所,てしおがわ　191.4kp　けんなすいいかんそくしょ,81,2,23297022,0,0,2,23297
142.3944444,44.1922222,223297098,天塩川　KP175.3　士別橋,てしおがわ　KP175.3　しべつばし,81,2,23297107,0,0,2,23297
142.4225,44.1680556,223297099,天塩川　KP180.0　中士別橋,てしおがわ　KP180.0　なかしべつばし,81,2,23297109,0,0,2,23297
142.4841667,44.1288889,223297100,天塩川　KP187.0　上士別水位観測所,てしおがわ　KP187.0　かみしべつすいいかんそくしょ,81,2,23297110,0,0,2,23297
142.5202778,44.1252778,223297101,天塩川　KP190.0　兼成橋,てしおがわ　KP190.0　けんせいばし,81,2,23297111,0,0,2,23297
142.4136111,44.1880556,223297112,天塩川　士別防災ステーション,てしおがわ　しべつぼうさいすてーしょん,81,2,23297108,0,0,2,23297
142.4152778,44.1808333,223297133,天塩川　KP178.2　下士別頭首工,てしおがわ　KP178.2　しもしべつとうしゅこう,81,2,23297133,0,0,2,23297
142.4438889,44.1475,223297134,天塩川　KP182.7　天塩川第１頭首工,てしおがわ　KP182.7　てしおがわだい１とうしゅこう,81,2,23297134,0,0,2,23297
142.465944444,44.335916667,100257146,豊栄川 3.0Kp,,81,1,257146,0,2,4,257
142.400981667,44.285875,100257154,タヨロマ川 7.1Kp,,81,1,257154,0,2,4,257
142.520765,44.248016667,100257181,風連別川 12.3Kp,,81,1,257181,0,2,4,257
142.424793333,44.370458333,100257195,有利里川 3.7Kp,,81,1,257195,0,2,4,257
142.498337778,44.29888889,100257196,忠烈布川 3.9Kp,,81,1,257196,0,2,4,257
142.402501111,44.426216667,100257198,智恵文川 2.5Kp,,81,1,257198,0,2,4,257
142.379116667,44.335722222,100257200,初茶志内川 3.1Kp,,81,1,257200,0,2,4,257
142.422483333,44.321027778,100257214,クラヌマ川 0.8Kp,,81,1,257214,0,2,4,257
142.4121177,44.4499697,120736117,天塩川KP137.4右岸カメラ,てしおがわKP137.4うがんかめら,81,1,20736117,0,2,4,23297
142.4478511,44.3838828,120736118,天塩川KP148.6左岸カメラ,てしおがわKP148.6さがんかめら,81,1,20736118,0,2,4,23297
142.5336604,44.328804,120736119,名寄川KP12.8左岸カメラ,なよろがわKP12.8さがんかめら,81,1,20736119,0,2,4,23297
142.44789,44.3164856,120736121,風連別川KP2.2左岸カメラ,ふうれんべつがわKP2.2さがんかめら,81,1,20736121,0,2,4,23297
142.4214066,44.4407231,120736415,天塩川KP139.0左岸カメラ,てしおがわKP139.0さがんかめら,81,1,20736415,0,2,4,23297
142.4531019,44.3836266,120736416,天塩川KP148.4右岸カメラ,てしおがわKP148.4うがんかめら,81,1,20736416,0,2,4,23297
142.3782357,44.3090514,120736417,天塩川KP159.8右岸カメラ,てしおがわKP159.8うがんかめら,81,1,20736417,0,2,4,23297
142.4577326,44.3819206,120736424,名寄川KP0.8右岸カメラ,なよろがわKP0.8うがんかめら,81,1,20736424,0,2,4,23297
142.4484467,44.3172147,120736438,風連別川KP2.2右岸カメラ,ふうれんべつがわKP2.2うがんかめら,81,1,20736438,0,2,4,23297
142.444968694,44.360606694,120736475,豊栄川KP3.0右岸カメラ,ほうえいがわKP3.0うがんかめら,81,1,20736475,0,2,4,23297
142.404902472,44.310931917,120736476,タヨロマ川KP4.2右岸カメラ,たよろまがわKP4.2うがんかめら,81,1,20736476,0,2,4,23297
142.4438889,44.3602778,223297004,天塩川　151.2kp　名寄大橋水位観測所,てしおがわ　151.2kp　なよろおおはしすいいかんそくしょ,81,2,23297004,0,0,2,23297
142.4844444,44.3330555,223297006,名寄川　8.4kp　真勲別水位観測所,なよろがわ　8.4kp　まくんべつすいいかんそくしょ,81,2,23297006,0,0,2,23297
142.3686111,44.29638889,223297021,天塩川　161.6kp　西多寄水位観測所,てしおがわ　161.6kp　にしたよろすいいかんそくしょ,81,2,23297021,0,0,2,23297
142.4619444,44.3944444,223297093,天塩川　KP146.9　内淵樋門,てしおがわ　KP146.9　ないぶちひもん,81,2,23297102,0,0,2,23297
142.4378619,44.3559861,223297094,天塩川　KP151.8　砺波樋門,てしおがわ　KP151.8　となみひもん,81,2,23297105,0,0,2,23297
142.4463889,44.3713889,223297095,天塩川　KP150.0　有利里樋門,てしおがわ　KP150.0　うりりひもん,81,2,23297104,0,0,2,23297
142.4652778,44.3675,223297102,名寄川　KP2.6　日進橋,なよろがわ　KP2.6　にっしんばし,81,2,23297112,0,0,2,23297
142.4775,44.3513889,223297103,名寄川　KP4.9　東橋,なよろがわ　KP4.9　あずまばし,81,2,23297114,0,0,2,23297
